dataset,project,model,n_instances,n_features,minority_class_percentage,repeat,fold,precision,recall,f1_score,g_mean,accuracy,auc,mcc,PD,PF
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,1,1,0.5245901639344263,0.6597938144329897,0.5844748858447488,0.7190289394642223,0.7506849315068493,0.7800815510078474,0.4151856158872474,0.6597938144329897,0.21641791044776118
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,1,1,0.5,0.020618556701030927,0.039603960396039604,0.14305483869797564,0.7342465753424657,0.7327281120172334,0.05581992457065581,0.020618556701030927,0.007462686567164179
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,1,1,0.38016528925619836,0.4742268041237113,0.42201834862385323,0.5843920593994161,0.6547945205479452,0.6007847361132483,0.1823931130127677,0.4742268041237113,0.2798507462686567
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,1,1,0.6111111111111112,0.3402061855670103,0.4370860927152318,0.5599537821914331,0.7671232876712328,0.7693491306354824,0.3257807449364872,0.3402061855670103,0.07835820895522388
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,1,1,0.6274509803921569,0.32989690721649484,0.43243243243243246,0.5536322729440329,0.7698630136986301,0.7631558701338668,0.3299935400635786,0.32989690721649484,0.0708955223880597
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,1,2,0.2840909090909091,0.2604166666666667,0.2717391304347826,0.4463175057292712,0.6318681318681318,0.5126710199004976,0.026082469312959877,0.2604166666666667,0.23507462686567165
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,1,2,0.5137614678899083,0.5833333333333334,0.5463414634146342,0.6840852555171179,0.7445054945054945,0.7690842661691543,0.37095849371801903,0.5833333333333334,0.19776119402985073
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,1,2,0.6666666666666666,0.020833333333333332,0.04040404040404041,0.14406802912140282,0.739010989010989,0.7231421019900498,0.0833557252753944,0.020833333333333332,0.0037313432835820895
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,1,2,0.4369747899159664,0.5416666666666666,0.48372093023255813,0.6373774391990981,0.695054945054945,0.6474269278606966,0.2739891019934999,0.5416666666666666,0.25
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,1,2,0.6612903225806451,0.4270833333333333,0.5189873417721519,0.6273897100357213,0.7912087912087912,0.7973802860696517,0.40877745470216853,0.4270833333333333,0.07835820895522388
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,1,2,0.6538461538461539,0.3541666666666667,0.4594594594594595,0.5747863544255647,0.7802197802197802,0.7071867226368159,0.36141793955406964,0.3541666666666667,0.06716417910447761
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,1,3,0.3068181818181818,0.28125,0.29347826086956524,0.4660838355822317,0.6428571428571429,0.5268190298507462,0.05520522645994575,0.28125,0.22761194029850745
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,1,3,0.48695652173913045,0.5833333333333334,0.5308056872037915,0.6744723384419729,0.728021978021978,0.7466573383084578,0.3442557655603815,0.5833333333333334,0.22014925373134328
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,1,3,0.42857142857142855,0.03125,0.05825242718446602,0.17545250664938428,0.7335164835164835,0.7437033582089553,0.05237971713688202,0.03125,0.014925373134328358
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,1,3,0.39285714285714285,0.4583333333333333,0.4230769230769231,0.584841688831281,0.6703296703296703,0.6079757462686566,0.19534557832107813,0.4583333333333333,0.2537313432835821
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,1,3,0.6557377049180327,0.4166666666666667,0.5095541401273885,0.619691385235686,0.7884615384615384,0.7840096393034827,0.3991440292218226,0.4166666666666667,0.07835820895522388
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,1,3,0.5967741935483871,0.3854166666666667,0.46835443037974683,0.5911544801513265,0.7692307692307693,0.7328980099502487,0.3424399631677997,0.3854166666666667,0.09328358208955224
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,1,4,0.32954545454545453,0.29896907216494845,0.31351351351351353,0.4826020569340371,0.6510989010989011,0.5389976446967064,0.08054043937948377,0.29896907216494845,0.2209737827715356
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,1,4,0.4621212121212121,0.6288659793814433,0.5327510917030568,0.6794405386333949,0.7060439560439561,0.7665933047608015,0.3337762244177553,0.6288659793814433,0.26591760299625467
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,1,4,1.0,0.010309278350515464,0.02040816326530612,0.1015346165133619,0.7362637362637363,0.6561643306691378,0.08707960513069628,0.010309278350515464,0.0
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,1,4,0.4049586776859504,0.5051546391752577,0.44954128440366975,0.6073986857432307,0.6703296703296703,0.6267616510289972,0.22101477806579967,0.5051546391752577,0.2696629213483146
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,1,4,0.6363636363636364,0.5051546391752577,0.5632183908045977,0.6724430242293998,0.7912087912087912,0.7766323024054983,0.433336518459986,0.5051546391752577,0.10486891385767791
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,1,4,0.578125,0.38144329896907214,0.45962732919254656,0.5855513479583111,0.760989010989011,0.7148731611259123,0.32557009671055265,0.38144329896907214,0.10112359550561797
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,1,5,0.23863636363636365,0.21649484536082475,0.22702702702702704,0.40270140736189947,0.6071428571428571,0.48277925788640497,-0.03556538214183144,0.21649484536082475,0.250936329588015
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,1,5,0.4846153846153846,0.6494845360824743,0.5550660792951542,0.6974992978303014,0.7225274725274725,0.7736012973473879,0.36774159217299845,0.6494845360824743,0.250936329588015
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,1,5,0.3333333333333333,0.010309278350515464,0.02,0.10115362223721948,0.7307692307692307,0.6944283563071934,0.013783741951497954,0.010309278350515464,0.00749063670411985
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,1,5,0.4358974358974359,0.5257731958762887,0.4766355140186916,0.629131773086425,0.6923076923076923,0.6544075060813159,0.26372629290378735,0.5257731958762887,0.24719101123595505
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,1,5,0.625,0.41237113402061853,0.4968944099378882,0.6126206540707276,0.7774725274725275,0.7841036333449167,0.3745401443149498,0.41237113402061853,0.0898876404494382
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,1,5,0.4864864864864865,0.3711340206185567,0.42105263157894735,0.5641927404670243,0.728021978021978,0.7239275647708405,0.2513652801397485,0.3711340206185567,0.14232209737827714
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,2,1,0.3595505617977528,0.32989690721649484,0.34408602150537637,0.5096393494448195,0.6657534246575343,0.5586051700261578,0.12057843580717566,0.32989690721649484,0.2126865671641791
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,2,1,0.57,0.5876288659793815,0.5786802030456852,0.7023853144962551,0.7726027397260274,0.7819856901061701,0.42309935354192796,0.5876288659793815,0.16044776119402984
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,2,1,0.6,0.030927835051546393,0.058823529411764705,0.17520568002309672,0.736986301369863,0.7075896291737189,0.08917442513122854,0.030927835051546393,0.007462686567164179
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,2,1,0.45348837209302323,0.4020618556701031,0.4262295081967213,0.5758046611893317,0.7123287671232876,0.6188452069549162,0.2359564479180769,0.4020618556701031,0.17537313432835822
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,2,1,0.7457627118644068,0.4536082474226804,0.5641025641025641,0.6543849983852851,0.8136986301369863,0.7854862286505616,0.47714956591355234,0.4536082474226804,0.055970149253731345
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,2,1,0.6229508196721312,0.3917525773195876,0.4810126582278481,0.598441325704381,0.7753424657534247,0.7375942452685029,0.36222298818460963,0.3917525773195876,0.08582089552238806
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,2,2,0.23863636363636365,0.21875,0.22826086956521738,0.4050462936504913,0.6098901098901099,0.484375,-0.03216304498101187,0.21875,0.25
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,2,2,0.504,0.65625,0.5701357466063348,0.7102330393253005,0.739010989010989,0.7784514925373136,0.39431441371866705,0.65625,0.23134328358208955
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,2,2,1.0,0.03125,0.06060606060606061,0.1767766952966369,0.7445054945054945,0.6852845149253731,0.15231364345776613,0.03125,0.0
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,2,2,0.44642857142857145,0.5208333333333334,0.4807692307692308,0.6327258804577185,0.7032967032967034,0.6594371890547264,0.2763932118798233,0.5208333333333334,0.23134328358208955
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,2,2,0.6029411764705882,0.4270833333333333,0.5,0.6197227453422436,0.7747252747252747,0.7482509328358209,0.36895135060993567,0.4270833333333333,0.10074626865671642
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,2,2,0.49122807017543857,0.2916666666666667,0.3660130718954248,0.5100056091780117,0.7335164835164835,0.7061955845771144,0.22244997922527696,0.2916666666666667,0.10820895522388059
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,2,3,0.25,0.22916666666666666,0.2391304347826087,0.4156081080807827,0.6153846153846154,0.49144900497512445,-0.017601666407518934,0.22916666666666666,0.2462686567164179
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,2,3,0.44274809160305345,0.6041666666666666,0.5110132158590308,0.6630225340039468,0.695054945054945,0.750038868159204,0.304605530711976,0.6041666666666666,0.27238805970149255
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,2,3,0.0,0.0,0.0,0.0,0.7307692307692307,0.6923585199004975,-0.04448657102134204,0.0,0.007462686567164179
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,2,3,0.46,0.4791666666666667,0.46938775510204084,0.6185613625211165,0.7142857142857143,0.6516246890547264,0.27411731480608137,0.4791666666666667,0.20149253731343283
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,2,3,0.6290322580645161,0.40625,0.4936708860759494,0.6094138669197066,0.7802197802197802,0.7760805348258707,0.3756087089349841,0.40625,0.08582089552238806
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,2,3,0.6333333333333333,0.3958333333333333,0.48717948717948717,0.602776535905974,0.7802197802197802,0.7263292910447761,0.37261962351234484,0.3958333333333333,0.08208955223880597
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,2,4,0.26136363636363635,0.23711340206185566,0.24864864864864866,0.42354358170659323,0.6181318681318682,0.4968338545889803,-0.006538926761502643,0.23711340206185566,0.24344569288389514
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,2,4,0.4915254237288136,0.5979381443298969,0.5395348837209303,0.680859766771816,0.728021978021978,0.7436966678250124,0.3525305315177703,0.5979381443298969,0.2247191011235955
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,2,4,0.2,0.010309278350515464,0.0196078431372549,0.10077118751361792,0.7252747252747253,0.7420942893548014,-0.017746456384235332,0.010309278350515464,0.0149812734082397
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,2,4,0.37719298245614036,0.44329896907216493,0.4075829383886256,0.5704541785330212,0.6565934065934066,0.594366577860149,0.16909355821532768,0.44329896907216493,0.26591760299625467
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,2,4,0.6938775510204082,0.35051546391752575,0.4657534246575342,0.5751726557496967,0.7857142857142857,0.7901077261670335,0.3812686573556272,0.35051546391752575,0.056179775280898875
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,2,4,0.5614035087719298,0.32989690721649484,0.4155844155844156,0.546815950475433,0.7527472527472527,0.7118421560678019,0.2874301620965093,0.32989690721649484,0.09363295880149813
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,2,5,0.26136363636363635,0.23711340206185566,0.24864864864864866,0.42354358170659323,0.6181318681318682,0.4968338545889803,-0.006538926761502643,0.23711340206185566,0.24344569288389514
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,2,5,0.4744525547445255,0.6701030927835051,0.5555555555555556,0.6995721086342453,0.7142857142857143,0.7808409591103904,0.36543145261831345,0.6701030927835051,0.2696629213483146
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,2,5,0.5,0.010309278350515464,0.020202020202020204,0.10134429841442874,0.7335164835164835,0.7019769103054172,0.03925890122767321,0.010309278350515464,0.003745318352059925
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,2,5,0.39316239316239315,0.4742268041237113,0.42990654205607476,0.5900182616619248,0.6648351648351648,0.6195992123248002,0.19720074154066983,0.4742268041237113,0.26591760299625467
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,2,5,0.6176470588235294,0.4329896907216495,0.509090909090909,0.62516069983159,0.7774725274725275,0.7615351944090505,0.380695644347935,0.4329896907216495,0.09737827715355805
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,2,5,0.5507246376811594,0.3917525773195876,0.4578313253012048,0.5884455758039404,0.7527472527472527,0.7282906675933434,0.3109283561501613,0.3917525773195876,0.11610486891385768
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,3,1,0.29213483146067415,0.26804123711340205,0.27956989247311825,0.4528040893304256,0.6328767123287671,0.5164833051238652,0.03391392172193946,0.26804123711340205,0.23507462686567165
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,3,1,0.5217391304347826,0.6185567010309279,0.5660377358490566,0.7011519767326291,0.7479452054794521,0.7955454685336207,0.39303771942286503,0.6185567010309279,0.20522388059701493
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,3,1,0.6,0.030927835051546393,0.058823529411764705,0.17520568002309672,0.736986301369863,0.722226496384059,0.08917442513122854,0.030927835051546393,0.007462686567164179
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,3,1,0.4205607476635514,0.4639175257731959,0.4411764705882353,0.5971543536218639,0.6876712328767123,0.6348476688721343,0.22569042630227576,0.4639175257731959,0.23134328358208955
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,3,1,0.6727272727272727,0.38144329896907214,0.4868421052631579,0.5965098263389386,0.7863013698630137,0.7845437759655332,0.38806689943056244,0.38144329896907214,0.06716417910447761
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,3,1,0.6666666666666666,0.41237113402061853,0.5095541401273885,0.6177355168639724,0.7890410958904109,0.7499615325434683,0.4025461773805792,0.41237113402061853,0.07462686567164178
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,3,2,0.17045454545454544,0.15625,0.16304347826086957,0.3371785367896981,0.5769230769230769,0.44193097014925375,-0.11953131642196949,0.15625,0.27238805970149255
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,3,2,0.5271317829457365,0.7083333333333334,0.6044444444444445,0.739667634113609,0.7554945054945055,0.8179415422885572,0.44286124512791103,0.7083333333333334,0.22761194029850745
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,3,2,0.6363636363636364,0.07291666666666667,0.1308411214953271,0.26800813086351544,0.7445054945054945,0.7490671641791046,0.1492732932677163,0.07291666666666667,0.014925373134328358
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,3,2,0.3893805309734513,0.4583333333333333,0.42105263157894735,0.5833777523955209,0.6675824175824175,0.6030589241293531,0.19131252732469473,0.4583333333333333,0.2574626865671642
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,3,2,0.6461538461538462,0.4375,0.5217391304347826,0.6324186573852445,0.7884615384615384,0.8295048196517414,0.40462927970046236,0.4375,0.08582089552238806
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,3,2,0.6212121212121212,0.4270833333333333,0.5061728395061729,0.6222888960517082,0.7802197802197802,0.7202464241293531,0.38177626287038163,0.4270833333333333,0.09328358208955224
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,3,3,0.22727272727272727,0.20833333333333334,0.21739130434782608,0.39430018617281987,0.6043956043956044,0.4773009950248756,-0.04672442355450481,0.20833333333333334,0.2537313432835821
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,3,3,0.5185185185185185,0.5833333333333334,0.5490196078431373,0.6856743058707562,0.7472527472527473,0.7627098880597015,0.37554280167634124,0.5833333333333334,0.19402985074626866
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,3,3,0.0,0.0,0.0,0.0,0.728021978021978,0.6949626865671642,-0.054560111089349064,0.0,0.011194029850746268
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,3,3,0.42,0.4375,0.42857142857142855,0.5855059044784301,0.6923076923076923,0.6118431281094527,0.21825018009756308,0.4375,0.21641791044776118
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,3,3,0.5942028985507246,0.4270833333333333,0.49696969696969695,0.6184356769844089,0.771978021978022,0.7709110696517412,0.36269329374628373,0.4270833333333333,0.1044776119402985
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,3,3,0.6491228070175439,0.3854166666666667,0.48366013071895425,0.5972053489845193,0.782967032967033,0.7411380597014925,0.37684534616214294,0.3854166666666667,0.07462686567164178
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,3,4,0.2840909090909091,0.25773195876288657,0.2702702702702703,0.44375533794385635,0.6291208791208791,0.5108884512915556,0.02248752861882616,0.25773195876288657,0.23595505617977527
JIRA,hbase-0.95.2,LogisticRegression,1821,67,0.2652388797364086,3,4,0.4188034188034188,0.5051546391752577,0.45794392523364486,0.613596792043056,0.6813186813186813,0.7219583767713039,0.23711607235854035,0.5051546391752577,0.2546816479400749
JIRA,hbase-0.95.2,GaussianNB,1821,67,0.2652388797364086,3,4,0.4,0.020618556701030927,0.0392156862745098,0.14278265834692547,0.7307692307692307,0.6435769720838643,0.035639577697265994,0.020618556701030927,0.011235955056179775
JIRA,hbase-0.95.2,DecisionTree,1821,67,0.2652388797364086,3,4,0.4158415841584158,0.4329896907216495,0.42424242424242425,0.580784229177936,0.6868131868131868,0.6112784277385228,0.20934923814209494,0.4329896907216495,0.2209737827715356
JIRA,hbase-0.95.2,RandomForest,1821,67,0.2652388797364086,3,4,0.5652173913043478,0.4020618556701031,0.46987951807228917,0.5973996704627212,0.7582417582417582,0.7484072744121395,0.3267818260533212,0.4020618556701031,0.11235955056179775
JIRA,hbase-0.95.2,KNN,1821,67,0.2652388797364086,3,4,0.5,0.31958762886597936,0.389937106918239,0.5314903095165557,0.7335164835164835,0.698501872659176,0.23931493420776875,0.31958762886597936,0.11610486891385768
JIRA,hbase-0.95.2,Dummy,1821,67,0.2652388797364086,3,5,0.38636363636363635,0.35051546391752575,0.3675675675675676,0.528795514290927,0.6785714285714286,0.5741341364531448,0.15310657783030576,0.35051546391752575,0.20224719101123595
