dataset,project,model,n_runs,mean_auc,std_auc,mean_mcc,std_mcc,mean_f1_score,std_f1_score,mean_g_mean,std_g_mean,mean_accuracy,std_accuracy,rank_by_auc,rank_by_mcc
JIRA,hbase-0.95.2,LogisticRegression,15,0.768909138390925,0.023021586862231616,0.36765177683308004,0.05076064977994017,0.5503811712731644,0.03489597977672878,0.6909735422408834,0.028979388268942946,0.7309027046013347,0.02430169817291324,2.0,2.0
JIRA,hbase-0.95.2,RandomForest,15,0.7781634547000796,0.02008852609658671,0.38503419115586784,0.03794314293496218,0.5024521748000126,0.033060282491509274,0.6162185747297482,0.02778344500438091,0.781617742987606,0.013015795926140527,1.0,1.0
JIRA,hive-0.12.0,DecisionTree,15,0.664225673132637,0.02555720199168593,0.3096769512623407,0.04107386937479335,0.36815386812552403,0.03902032228898166,0.603189349463388,0.04441337623190003,0.8889709422416873,0.010900253613441655,5.0,2.0
JIRA,hive-0.12.0,Dummy,15,0.492531134009744,0.020509962162315744,-0.014625762767643801,0.040163251447745636,0.07131782945736434,0.03673563408897316,0.24402256259424676,0.08762666552151047,0.8425952673075628,0.006253623118552922,6.0,6.0
JIRA,hive-0.12.0,GaussianNB,15,0.6822455200795225,0.0401788687216597,-0.0005036103067178614,0.054017123949223575,0.13968333679524134,0.039724296325526,0.11051412665507933,0.0531491343018163,0.20194701993611744,0.2892634940722538,4.0,5.0
JIRA,hive-0.12.0,KNN,15,0.7671180576157732,0.028505927008429032,0.287469443795187,0.061295801779805245,0.28491090219557696,0.05840331720689529,0.4373060771846997,0.05100301111527375,0.9188008303695766,0.006023835224318919,3.0,4.0
JIRA,hive-0.12.0,LogisticRegression,15,0.828102219028427,0.028293141542823187,0.30493744974977177,0.04247294606931209,0.3339235073683999,0.03093391974182903,0.7495387017683195,0.03424174127425076,0.7524647067045613,0.02056358120070353,2.0,3.0
JIRA,hive-0.12.0,RandomForest,15,0.8850664507192266,0.018698676975357306,0.3762409083503823,0.06613573772407733,0.3297533023128634,0.05948059716452666,0.45721225965700535,0.04943330055063242,0.9289169475117386,0.005316006199865646,1.0,1.0
JIRA,jruby-1.7.0.preview1,DecisionTree,15,0.6038254905554697,0.05872172956486165,0.1951620770304535,0.09978498604828817,0.23968998122286045,0.09475571215991105,0.48166000638133005,0.11770881042937126,0.9120199584756546,0.011838589010671202,5.0,4.0
JIRA,jruby-1.7.0.preview1,Dummy,15,0.5079362072716461,0.025747172485640665,0.016170729608874067,0.05354720921422962,0.06821152703505645,0.05032056861349275,0.21889274464786002,0.12560403622859062,0.9012296564195298,0.006164611070451999,6.0,6.0
JIRA,jruby-1.7.0.preview1,GaussianNB,15,0.850988356610807,0.06780087968511504,0.1754578492408774,0.14801930684254402,0.1985980000911072,0.09495462633406722,0.3318880565648846,0.13973674768601085,0.8239528497756347,0.3113386736526123,2.0,5.0
JIRA,jruby-1.7.0.preview1,KNN,15,0.7246071607862633,0.07000262656190004,0.25327596023199694,0.08997648655584498,0.23196344718083847,0.08129199588336637,0.38397517509650886,0.07292059849974661,0.9443774696939254,0.006520628435343816,4.0,2.0
JIRA,jruby-1.7.0.preview1,LogisticRegression,15,0.7987780809464218,0.07211592901887527,0.322301589379079,0.0690351923400113,0.33716994399264694,0.05411933253463158,0.7353261869723637,0.07081538883080131,0.8654818833299845,0.0178714693501921,3.0,1.0
